home	0.043308926949066344	-0.019516355842664892	0.010200000000000002	0.0	0.0	-0.006497703311420548	0.9999788897030161	3	pose	0
wait_package_pose	0.6267960482187463	-0.08097233504116043	0.0102	0.0	0.0	0.996341388798912	0.08546248865002207	6	pose	0
room404	2.254653576595826	-0.26048731169130834	0.010199999999999996	0.0	0.0	-0.041698528628171756	0.9991302381122521	9	pose	0
front_desk	-0.580029361846105	-0.22408725943058794	0.0102	0.0	0.0	0.8241362088763364	0.566391657088043	3	pose	0
